,ID,Tweet,Affect Dimension,Intensity Score,target
1159,2018-En-01554,Avoid facial cleansers containing harsh chemicals which irritate and weaken the protective barrier of skin. Use natural cleansers.,anger,0.188,0
1160,2018-En-04210,@MarcMero Happy Aniversary to you both! Hope you have a wonderful day!,joy,0.8029999999999999,0
1161,2018-En-01264,I got to ride with and witness Amanda Coker break a 77 year old bicycling world record. Awesome athlete!  #amandacoker #tdf #relentless,sadness,0.196,0
1162,2018-En-01497,@S1dharthM @Asli_Jacqueline @foxstarhindi @krishdk @rajnidimoru Looks fun! 😀 cant wait to watch!,joy,0.703,0
1163,2018-En-01212,TARED tabby abaci rabid each dabs,fear,0.31,0
1164,2018-En-00537,@instaafp are we in for Lemar even though wenger was very coy about him in his press conference,fear,0.293,0
1165,2018-En-03469,"So excited for the final 10 eps of @MTVteenwolf! So happy @dylanobrien is back and @TylerL_Hoechlin returns, as well as @ColtonLHaynes 😄❤",joy,0.828,0
1166,2018-En-04308,i'll have my own apartment and not have to sneak alcohol into my dorm room or worry about being loud #blessed,joy,0.5479999999999999,0
1167,2018-En-02961,nothing better than going on holiday when the weathers grim at home,fear,0.33899999999999997,0
1168,2018-En-02197,@UnitedStandMUFC So English clubs get over charged and other clubs like Real Madrid bully to get players on the cheap,fear,0.304,0
1169,2018-En-03865,My heart is so happy I want to explode. ❤️💥,anger,0.061,0
1170,2018-En-04106,Galaxy Global Eatery is terrific! Like free stuff? Lyft gets you here FREE with code OATH,fear,0.16399999999999998,0
1171,2018-En-00183,@DavidLammy This kind of abuse is UNBELIEVABLE and an absolute disgrace. It makes me sad to see this #dismayed,sadness,0.9,1
1172,2018-En-03179,What can you say about @rogerfederer #awestruck.....,fear,0.2,0
1173,2018-En-02839,@LondonEconomic Sometimes our judiciary just leaves you breathless and speechless.,fear,0.304,0
1174,2018-En-01982,Omg! It just keeps getting better! #MUGGYMIKE &amp; #Sam have to go back in! #LoveIsland #drama #hilarious,joy,0.902,0
1175,2018-En-03533,"@ArcadeGirl64 I actually really like hearing your thoughts either way, don't hesitate to share :)",fear,0.29,0
1176,2018-En-04216,I am seriously considering takeing a day off just to stream all day really need to 😂 #😂 #streaming #take #the #day #off,joy,0.545,0
1177,2018-En-02247,@chichupedathaa ROFL 🤣,joy,0.515,0
1178,2018-En-02355,"Feeling slightly apprehensive, but amazing after this weekend off😊 ",joy,0.516,0
1179,2018-En-02492,"There's no pine in it, there's no apple in it, Let's call it Pineapple #funny",joy,0.547,0
1180,2018-En-03292,"Is @Tonysuniverse on Fourth of July holiday in his mind?\nOr is the heatwave getting to him, ha?\nGOTTA use your mic! 😀\nThanks for the giggle!",joy,0.594,0
1181,2018-En-02347,"Hate seein stories on animal cruelty, why would any1 wanna hurt poor defenceless animals 😩😭 #StopAnimalCruelty #heartbreaking #worldsgoneMad",sadness,0.841,1
1182,2018-En-04132,Its #amazing watching various news outlets showing mixed crowds of ppl watching #Eclipse with NO #racial tension.. #MSM can't hide this!,joy,0.625,0
1183,2018-En-01185,When you are with your friend and you are still laughing 😂🙌🏻🔝💕 @Tereza_Gray #FriendsForever #laugh #summer,joy,0.7659999999999999,0
1184,2018-En-01093,@joannemarie2000 hopefully you are always #smiling TY #appreciate ya,joy,0.703,0
1185,2018-En-00633,(y'all) #snap,fear,0.27399999999999997,0
1186,2018-En-04346,My grace is sufficient for you...#motivation #bible #optimism,joy,0.513,0
1187,2018-En-01118,"And now that Im having the other way around, i feel so upset and sad",sadness,0.938,1
1188,2018-En-00445,@Monarch Really??? I've had to hang up! ,fear,0.379,0
1189,2018-En-01941,I start my lpn program this October 😌 #blessed,joy,0.6409999999999999,0
1190,2018-En-01635,"@CoachBru lol, I have my awesome moments here &amp; there! 😄 Also shared it with a blogger friend of mine too.",joy,0.578,0
